town,buffer,wateryear,metric,value
Bovill,10mibuffer,1981,firehighdays_bi90,20
Bovill,10mibuffer,1982,firehighdays_bi90,14
Bovill,10mibuffer,1983,firehighdays_bi90,22
Bovill,10mibuffer,1984,firehighdays_bi90,13
Bovill,10mibuffer,1985,firehighdays_bi90,35
Bovill,10mibuffer,1986,firehighdays_bi90,6
Bovill,10mibuffer,1987,firehighdays_bi90,12
Bovill,10mibuffer,1988,firehighdays_bi90,50
Bovill,10mibuffer,1989,firehighdays_bi90,5
Bovill,10mibuffer,1990,firehighdays_bi90,10
Bovill,10mibuffer,1991,firehighdays_bi90,1
Bovill,10mibuffer,1992,firehighdays_bi90,38
Bovill,10mibuffer,1993,firehighdays_bi90,6
Bovill,10mibuffer,1994,firehighdays_bi90,20
Bovill,10mibuffer,1995,firehighdays_bi90,5
Bovill,10mibuffer,1996,firehighdays_bi90,2
Bovill,10mibuffer,1997,firehighdays_bi90,0
Bovill,10mibuffer,1998,firehighdays_bi90,1
Bovill,10mibuffer,1999,firehighdays_bi90,6
Bovill,10mibuffer,2000,firehighdays_bi90,9
Bovill,10mibuffer,2001,firehighdays_bi90,3
Bovill,10mibuffer,2002,firehighdays_bi90,2
Bovill,10mibuffer,2003,firehighdays_bi90,7
Bovill,10mibuffer,2004,firehighdays_bi90,14
Bovill,10mibuffer,2005,firehighdays_bi90,14
Bovill,10mibuffer,2006,firehighdays_bi90,11
Bovill,10mibuffer,2007,firehighdays_bi90,7
Bovill,10mibuffer,2008,firehighdays_bi90,13
Bovill,10mibuffer,2009,firehighdays_bi90,20
Bovill,10mibuffer,2010,firehighdays_bi90,55
Bovill,10mibuffer,2011,firehighdays_bi90,10
Bovill,10mibuffer,2012,firehighdays_bi90,30
Bovill,10mibuffer,2013,firehighdays_bi90,29
Bovill,10mibuffer,2014,firehighdays_bi90,27
Bovill,10mibuffer,2015,firehighdays_bi90,92
Bovill,10mibuffer,2016,firehighdays_bi90,26
Bovill,10mibuffer,2017,firehighdays_bi90,31
Bovill,10mibuffer,2018,firehighdays_bi90,6
Bovill,10mibuffer,2019,firehighdays_bi90,10
Bovill,10mibuffer,2020,firehighdays_bi90,50
Bovill,10mibuffer,2021,firehighdays_bi90,64
Bovill,10mibuffer,2022,firehighdays_bi90,13
Bovill,10mibuffer,2023,firehighdays_bi90,23
Bovill,10mibuffer,2024,firehighdays_bi90,10
Bovill,10mibuffer,2025,firehighdays_bi90,39
Bovill,10mibuffer,1980,firehighdays_bi95,2
Bovill,10mibuffer,1981,firehighdays_bi95,9
Bovill,10mibuffer,1982,firehighdays_bi95,5
Bovill,10mibuffer,1983,firehighdays_bi95,12
Bovill,10mibuffer,1984,firehighdays_bi95,6
Bovill,10mibuffer,1985,firehighdays_bi95,12
Bovill,10mibuffer,1986,firehighdays_bi95,1
Bovill,10mibuffer,1987,firehighdays_bi95,4
Bovill,10mibuffer,1988,firehighdays_bi95,31
Bovill,10mibuffer,1989,firehighdays_bi95,0
Bovill,10mibuffer,1990,firehighdays_bi95,6
Bovill,10mibuffer,1991,firehighdays_bi95,0
Bovill,10mibuffer,1992,firehighdays_bi95,21
Bovill,10mibuffer,1993,firehighdays_bi95,4
Bovill,10mibuffer,1994,firehighdays_bi95,7
Bovill,10mibuffer,1995,firehighdays_bi95,1
Bovill,10mibuffer,1996,firehighdays_bi95,1
Bovill,10mibuffer,1997,firehighdays_bi95,0
Bovill,10mibuffer,1998,firehighdays_bi95,0
Bovill,10mibuffer,1999,firehighdays_bi95,0
Bovill,10mibuffer,2000,firehighdays_bi95,4
Bovill,10mibuffer,2001,firehighdays_bi95,1
Bovill,10mibuffer,2002,firehighdays_bi95,0
Bovill,10mibuffer,2003,firehighdays_bi95,3
Bovill,10mibuffer,2004,firehighdays_bi95,4
Bovill,10mibuffer,2005,firehighdays_bi95,3
Bovill,10mibuffer,2006,firehighdays_bi95,4
Bovill,10mibuffer,2007,firehighdays_bi95,3
Bovill,10mibuffer,2008,firehighdays_bi95,8
Bovill,10mibuffer,2009,firehighdays_bi95,8
Bovill,10mibuffer,2010,firehighdays_bi95,27
Bovill,10mibuffer,2011,firehighdays_bi95,4
Bovill,10mibuffer,2012,firehighdays_bi95,14
Bovill,10mibuffer,2013,firehighdays_bi95,14
Bovill,10mibuffer,2014,firehighdays_bi95,6
Bovill,10mibuffer,2015,firehighdays_bi95,69
Bovill,10mibuffer,2016,firehighdays_bi95,9
Bovill,10mibuffer,2017,firehighdays_bi95,17
Bovill,10mibuffer,2018,firehighdays_bi95,1
Bovill,10mibuffer,2019,firehighdays_bi95,3
Bovill,10mibuffer,2020,firehighdays_bi95,24
Bovill,10mibuffer,2021,firehighdays_bi95,42
Bovill,10mibuffer,2022,firehighdays_bi95,9
Bovill,10mibuffer,2023,firehighdays_bi95,4
Bovill,10mibuffer,2024,firehighdays_bi95,1
Bovill,10mibuffer,2025,firehighdays_bi95,11
Bovill,10mibuffer,1980,firehighdays_erc90,20
Bovill,10mibuffer,1981,firehighdays_erc90,27
Bovill,10mibuffer,1982,firehighdays_erc90,5
Bovill,10mibuffer,1983,firehighdays_erc90,19
Bovill,10mibuffer,1984,firehighdays_erc90,15
Bovill,10mibuffer,1985,firehighdays_erc90,41
Bovill,10mibuffer,1986,firehighdays_erc90,17
Bovill,10mibuffer,1987,firehighdays_erc90,25
Bovill,10mibuffer,1988,firehighdays_erc90,49
Bovill,10mibuffer,1989,firehighdays_erc90,17
Bovill,10mibuffer,1990,firehighdays_erc90,16
Bovill,10mibuffer,1991,firehighdays_erc90,6
Bovill,10mibuffer,1992,firehighdays_erc90,64
Bovill,10mibuffer,1993,firehighdays_erc90,19
Bovill,10mibuffer,1994,firehighdays_erc90,44
Bovill,10mibuffer,1995,firehighdays_erc90,4
Bovill,10mibuffer,1996,firehighdays_erc90,0
Bovill,10mibuffer,1997,firehighdays_erc90,1
Bovill,10mibuffer,1998,firehighdays_erc90,3
Bovill,10mibuffer,1999,firehighdays_erc90,8
Bovill,10mibuffer,2000,firehighdays_erc90,8
Bovill,10mibuffer,2001,firehighdays_erc90,7
Bovill,10mibuffer,2002,firehighdays_erc90,2
Bovill,10mibuffer,2003,firehighdays_erc90,23
Bovill,10mibuffer,2004,firehighdays_erc90,17
Bovill,10mibuffer,2005,firehighdays_erc90,33
Bovill,10mibuffer,2006,firehighdays_erc90,20
Bovill,10mibuffer,2007,firehighdays_erc90,17
Bovill,10mibuffer,2008,firehighdays_erc90,14
Bovill,10mibuffer,2009,firehighdays_erc90,30
Bovill,10mibuffer,2010,firehighdays_erc90,71
Bovill,10mibuffer,2011,firehighdays_erc90,15
Bovill,10mibuffer,2012,firehighdays_erc90,39
Bovill,10mibuffer,2013,firehighdays_erc90,34
Bovill,10mibuffer,2014,firehighdays_erc90,31
Bovill,10mibuffer,2015,firehighdays_erc90,135
Bovill,10mibuffer,2016,firehighdays_erc90,46
Bovill,10mibuffer,2017,firehighdays_erc90,62
Bovill,10mibuffer,2018,firehighdays_erc90,8
Bovill,10mibuffer,2019,firehighdays_erc90,14
Bovill,10mibuffer,2020,firehighdays_erc90,85
Bovill,10mibuffer,2021,firehighdays_erc90,105
Bovill,10mibuffer,2022,firehighdays_erc90,27
Bovill,10mibuffer,2023,firehighdays_erc90,45
Bovill,10mibuffer,2024,firehighdays_erc90,10
Bovill,10mibuffer,2025,firehighdays_erc90,61
Bovill,10mibuffer,1980,firehighdays_erc95,10
Bovill,10mibuffer,1981,firehighdays_erc95,11
Bovill,10mibuffer,1982,firehighdays_erc95,3
Bovill,10mibuffer,1983,firehighdays_erc95,10
Bovill,10mibuffer,1984,firehighdays_erc95,7
Bovill,10mibuffer,1985,firehighdays_erc95,12
Bovill,10mibuffer,1986,firehighdays_erc95,1
Bovill,10mibuffer,1987,firehighdays_erc95,13
Bovill,10mibuffer,1988,firehighdays_erc95,36
Bovill,10mibuffer,1989,firehighdays_erc95,9
Bovill,10mibuffer,1990,firehighdays_erc95,14
Bovill,10mibuffer,1991,firehighdays_erc95,1
Bovill,10mibuffer,1992,firehighdays_erc95,41
Bovill,10mibuffer,1993,firehighdays_erc95,11
Bovill,10mibuffer,1994,firehighdays_erc95,23
Bovill,10mibuffer,1995,firehighdays_erc95,1
Bovill,10mibuffer,1996,firehighdays_erc95,0
Bovill,10mibuffer,1997,firehighdays_erc95,0
Bovill,10mibuffer,1998,firehighdays_erc95,1
Bovill,10mibuffer,1999,firehighdays_erc95,2
Bovill,10mibuffer,2000,firehighdays_erc95,6
Bovill,10mibuffer,2001,firehighdays_erc95,2
Bovill,10mibuffer,2002,firehighdays_erc95,0
Bovill,10mibuffer,2003,firehighdays_erc95,4
Bovill,10mibuffer,2004,firehighdays_erc95,2
Bovill,10mibuffer,2005,firehighdays_erc95,17
Bovill,10mibuffer,2006,firehighdays_erc95,11
Bovill,10mibuffer,2007,firehighdays_erc95,4
Bovill,10mibuffer,2008,firehighdays_erc95,6
Bovill,10mibuffer,2009,firehighdays_erc95,15
Bovill,10mibuffer,2010,firehighdays_erc95,27
Bovill,10mibuffer,2011,firehighdays_erc95,8
Bovill,10mibuffer,2012,firehighdays_erc95,25
Bovill,10mibuffer,2013,firehighdays_erc95,22
Bovill,10mibuffer,2014,firehighdays_erc95,13
Bovill,10mibuffer,2015,firehighdays_erc95,102
Bovill,10mibuffer,2016,firehighdays_erc95,21
Bovill,10mibuffer,2017,firehighdays_erc95,42
Bovill,10mibuffer,2018,firehighdays_erc95,1
Bovill,10mibuffer,2019,firehighdays_erc95,5
Bovill,10mibuffer,2020,firehighdays_erc95,53
Bovill,10mibuffer,2021,firehighdays_erc95,73
Bovill,10mibuffer,2022,firehighdays_erc95,16
Bovill,10mibuffer,2023,firehighdays_erc95,10
Bovill,10mibuffer,2024,firehighdays_erc95,2
Bovill,10mibuffer,2025,firehighdays_erc95,23
Bovill,10mibuffer,1980,firemaxrun_bi,6
Bovill,10mibuffer,1981,firemaxrun_bi,5
Bovill,10mibuffer,1982,firemaxrun_bi,4
Bovill,10mibuffer,1983,firemaxrun_bi,12
Bovill,10mibuffer,1984,firemaxrun_bi,3
Bovill,10mibuffer,1985,firemaxrun_bi,13
Bovill,10mibuffer,1986,firemaxrun_bi,2
Bovill,10mibuffer,1987,firemaxrun_bi,5
Bovill,10mibuffer,1988,firemaxrun_bi,24
Bovill,10mibuffer,1989,firemaxrun_bi,2
Bovill,10mibuffer,1990,firemaxrun_bi,6
Bovill,10mibuffer,1991,firemaxrun_bi,1
Bovill,10mibuffer,1992,firemaxrun_bi,10
Bovill,10mibuffer,1993,firemaxrun_bi,5
Bovill,10mibuffer,1994,firemaxrun_bi,8
Bovill,10mibuffer,1995,firemaxrun_bi,3
Bovill,10mibuffer,1996,firemaxrun_bi,2
Bovill,10mibuffer,1997,firemaxrun_bi,0
Bovill,10mibuffer,1998,firemaxrun_bi,1
Bovill,10mibuffer,1999,firemaxrun_bi,4
Bovill,10mibuffer,2000,firemaxrun_bi,4
Bovill,10mibuffer,2001,firemaxrun_bi,2
Bovill,10mibuffer,2002,firemaxrun_bi,2
Bovill,10mibuffer,2003,firemaxrun_bi,3
Bovill,10mibuffer,2004,firemaxrun_bi,2
Bovill,10mibuffer,2005,firemaxrun_bi,4
Bovill,10mibuffer,2006,firemaxrun_bi,9
Bovill,10mibuffer,2007,firemaxrun_bi,2
Bovill,10mibuffer,2008,firemaxrun_bi,6
Bovill,10mibuffer,2009,firemaxrun_bi,5
Bovill,10mibuffer,2010,firemaxrun_bi,7
Bovill,10mibuffer,2011,firemaxrun_bi,3
Bovill,10mibuffer,2012,firemaxrun_bi,13
Bovill,10mibuffer,2013,firemaxrun_bi,10
Bovill,10mibuffer,2014,firemaxrun_bi,9
Bovill,10mibuffer,2015,firemaxrun_bi,29
Bovill,10mibuffer,2016,firemaxrun_bi,6
Bovill,10mibuffer,2017,firemaxrun_bi,9
Bovill,10mibuffer,2018,firemaxrun_bi,3
Bovill,10mibuffer,2019,firemaxrun_bi,2
Bovill,10mibuffer,2020,firemaxrun_bi,14
Bovill,10mibuffer,2021,firemaxrun_bi,28
Bovill,10mibuffer,2022,firemaxrun_bi,6
Bovill,10mibuffer,2023,firemaxrun_bi,4
Bovill,10mibuffer,2024,firemaxrun_bi,4
Bovill,10mibuffer,2025,firemaxrun_bi,10
Bovill,10mibuffer,1980,firemaxrun_erc,8
Bovill,10mibuffer,1981,firemaxrun_erc,11
Bovill,10mibuffer,1982,firemaxrun_erc,3
Bovill,10mibuffer,1983,firemaxrun_erc,7
Bovill,10mibuffer,1984,firemaxrun_erc,4
Bovill,10mibuffer,1985,firemaxrun_erc,17
Bovill,10mibuffer,1986,firemaxrun_erc,6
Bovill,10mibuffer,1987,firemaxrun_erc,8
Bovill,10mibuffer,1988,firemaxrun_erc,36
Bovill,10mibuffer,1989,firemaxrun_erc,11
Bovill,10mibuffer,1990,firemaxrun_erc,16
Bovill,10mibuffer,1991,firemaxrun_erc,2
Bovill,10mibuffer,1992,firemaxrun_erc,17
Bovill,10mibuffer,1993,firemaxrun_erc,12
Bovill,10mibuffer,1994,firemaxrun_erc,9
Bovill,10mibuffer,1995,firemaxrun_erc,2
Bovill,10mibuffer,1996,firemaxrun_erc,0
Bovill,10mibuffer,1997,firemaxrun_erc,1
Bovill,10mibuffer,1998,firemaxrun_erc,1
Bovill,10mibuffer,1999,firemaxrun_erc,4
Bovill,10mibuffer,2000,firemaxrun_erc,7
Bovill,10mibuffer,2001,firemaxrun_erc,3
Bovill,10mibuffer,2002,firemaxrun_erc,1
Bovill,10mibuffer,2003,firemaxrun_erc,6
Bovill,10mibuffer,2004,firemaxrun_erc,4
Bovill,10mibuffer,2005,firemaxrun_erc,19
Bovill,10mibuffer,2006,firemaxrun_erc,9
Bovill,10mibuffer,2007,firemaxrun_erc,5
Bovill,10mibuffer,2008,firemaxrun_erc,13
Bovill,10mibuffer,2009,firemaxrun_erc,13
Bovill,10mibuffer,2010,firemaxrun_erc,9
Bovill,10mibuffer,2011,firemaxrun_erc,8
Bovill,10mibuffer,2012,firemaxrun_erc,18
Bovill,10mibuffer,2013,firemaxrun_erc,13
Bovill,10mibuffer,2014,firemaxrun_erc,8
Bovill,10mibuffer,2015,firemaxrun_erc,32
Bovill,10mibuffer,2016,firemaxrun_erc,12
Bovill,10mibuffer,2017,firemaxrun_erc,19
Bovill,10mibuffer,2018,firemaxrun_erc,3
Bovill,10mibuffer,2019,firemaxrun_erc,6
Bovill,10mibuffer,2020,firemaxrun_erc,18
Bovill,10mibuffer,2021,firemaxrun_erc,40
Bovill,10mibuffer,2022,firemaxrun_erc,18
Bovill,10mibuffer,2023,firemaxrun_erc,25
Bovill,10mibuffer,2024,firemaxrun_erc,7
Bovill,10mibuffer,2025,firemaxrun_erc,14
Bovill,10mibuffer,1980,firep95_erc,47.818719678972315
Bovill,10mibuffer,1981,firep95_erc,50.705583991286645
Bovill,10mibuffer,1982,firep95_erc,43.00517419080258
Bovill,10mibuffer,1983,firep95_erc,38.55910024269127
Bovill,10mibuffer,1984,firep95_erc,49.25351353304642
Bovill,10mibuffer,1985,firep95_erc,60.21928856833824
Bovill,10mibuffer,1986,firep95_erc,52.88350759974878
Bovill,10mibuffer,1987,firep95_erc,46.08471987520633
Bovill,10mibuffer,1988,firep95_erc,56.124669677316305
Bovill,10mibuffer,1989,firep95_erc,44.7752541424668
Bovill,10mibuffer,1990,firep95_erc,50.10148609544369
Bovill,10mibuffer,1991,firep95_erc,47.98276859312264
Bovill,10mibuffer,1992,firep95_erc,49.00247517053841
Bovill,10mibuffer,1993,firep95_erc,33.489919326996024
Bovill,10mibuffer,1994,firep95_erc,58.73806258558002
Bovill,10mibuffer,1995,firep95_erc,40.09259900537759
Bovill,10mibuffer,1996,firep95_erc,50.842561882122794
Bovill,10mibuffer,1997,firep95_erc,38.18573692562786
Bovill,10mibuffer,1998,firep95_erc,50.385027607720154
Bovill,10mibuffer,1999,firep95_erc,45.94095439094089
Bovill,10mibuffer,2000,firep95_erc,59.817537064323744
Bovill,10mibuffer,2001,firep95_erc,50.624805838206775
Bovill,10mibuffer,2002,firep95_erc,50.037219235389216
Bovill,10mibuffer,2003,firep95_erc,60.29480249908663
Bovill,10mibuffer,2004,firep95_erc,49.03691796338293
Bovill,10mibuffer,2005,firep95_erc,59.84760848194276
Bovill,10mibuffer,2006,firep95_erc,61.883296333337114
Bovill,10mibuffer,2007,firep95_erc,65.1481713370926
Bovill,10mibuffer,2008,firep95_erc,56.03686613707141
Bovill,10mibuffer,2009,firep95_erc,49.13185897877447
Bovill,10mibuffer,2010,firep95_erc,59.6934036535707
Bovill,10mibuffer,2011,firep95_erc,60.44921635840855
Bovill,10mibuffer,2012,firep95_erc,57.80759927838443
Bovill,10mibuffer,2013,firep95_erc,58.36585832626999
Bovill,10mibuffer,2014,firep95_erc,60.40860012937259
Bovill,10mibuffer,2015,firep95_erc,74.67636966646123
Bovill,10mibuffer,2016,firep95_erc,48.169605823375925
Bovill,10mibuffer,2017,firep95_erc,66.28399395687408
Bovill,10mibuffer,2018,firep95_erc,60.330377695371524
Bovill,10mibuffer,2019,firep95_erc,52.865441560225264
Bovill,10mibuffer,2020,firep95_erc,62.543386897404204
Bovill,10mibuffer,2021,firep95_erc,72.01000961406405
Bovill,10mibuffer,2022,firep95_erc,53.34687542919931
Bovill,10mibuffer,2023,firep95_erc,67.76394451311636
Bovill,10mibuffer,2024,firep95_erc,57.72772970745778
Bovill,10mibuffer,2025,firep95_erc,64.48894932014835
Bovill,10mibuffer,1980,firepeak_bi,48.695845685910925
Bovill,10mibuffer,1981,firepeak_bi,45.789879745213064
Bovill,10mibuffer,1982,firepeak_bi,42.71973196600648
Bovill,10mibuffer,1983,firepeak_bi,45.373305323699945
Bovill,10mibuffer,1984,firepeak_bi,56.49907964825093
Bovill,10mibuffer,1985,firepeak_bi,60.12254780068732
Bovill,10mibuffer,1986,firepeak_bi,49.14320654427995
Bovill,10mibuffer,1987,firepeak_bi,44.70079490819846
Bovill,10mibuffer,1988,firepeak_bi,60.96304582979078
Bovill,10mibuffer,1989,firepeak_bi,42.756374060493684
Bovill,10mibuffer,1990,firepeak_bi,44.3900054456965
Bovill,10mibuffer,1991,firepeak_bi,45.266805335025104
Bovill,10mibuffer,1992,firepeak_bi,44.45213291758678
Bovill,10mibuffer,1993,firepeak_bi,32.38642811271585
Bovill,10mibuffer,1994,firepeak_bi,51.94256078151373
Bovill,10mibuffer,1995,firepeak_bi,42.38602406255919
Bovill,10mibuffer,1996,firepeak_bi,48.98479670726441
Bovill,10mibuffer,1997,firepeak_bi,41.29880957376205
Bovill,10mibuffer,1998,firepeak_bi,46.085253075933835
Bovill,10mibuffer,1999,firepeak_bi,49.11235895375601
Bovill,10mibuffer,2000,firepeak_bi,55.29766845587862
Bovill,10mibuffer,2001,firepeak_bi,49.44678146441943
Bovill,10mibuffer,2002,firepeak_bi,56.73230355337025
Bovill,10mibuffer,2003,firepeak_bi,57.674361550344614
Bovill,10mibuffer,2004,firepeak_bi,44.87466013001607
Bovill,10mibuffer,2005,firepeak_bi,55.30727937161605
Bovill,10mibuffer,2006,firepeak_bi,59.90096632039439
Bovill,10mibuffer,2007,firepeak_bi,59.74001315011704
Bovill,10mibuffer,2008,firepeak_bi,59.82560860699736
Bovill,10mibuffer,2009,firepeak_bi,52.39424742049134
Bovill,10mibuffer,2010,firepeak_bi,61.62148364339125
Bovill,10mibuffer,2011,firepeak_bi,59.11485325955147
Bovill,10mibuffer,2012,firepeak_bi,54.75446581374879
Bovill,10mibuffer,2013,firepeak_bi,59.97084893696981
Bovill,10mibuffer,2014,firepeak_bi,56.98262325235
Bovill,10mibuffer,2015,firepeak_bi,71.00505574523314
Bovill,10mibuffer,2016,firepeak_bi,50.58862793572315
Bovill,10mibuffer,2017,firepeak_bi,60.25581650872133
Bovill,10mibuffer,2018,firepeak_bi,53.95129789864033
Bovill,10mibuffer,2019,firepeak_bi,53.52262051915949
Bovill,10mibuffer,2020,firepeak_bi,60.98283202856751
Bovill,10mibuffer,2021,firepeak_bi,62.183738497459146
Bovill,10mibuffer,2022,firepeak_bi,53.30888614201349
Bovill,10mibuffer,2023,firepeak_bi,61.999587968685624
Bovill,10mibuffer,2024,firepeak_bi,58.42340337865679
Bovill,10mibuffer,2025,firepeak_bi,58.72720780112623
Bovill,10mibuffer,1980,firepeak_erc,50.61637688191312
Bovill,10mibuffer,1981,firepeak_erc,56.36211381243444
Bovill,10mibuffer,1982,firepeak_erc,49.1525956564496
Bovill,10mibuffer,1983,firepeak_erc,46.312021245695796
Bovill,10mibuffer,1984,firepeak_erc,54.95469103492138
Bovill,10mibuffer,1985,firepeak_erc,71.20117072980494
Bovill,10mibuffer,1986,firepeak_erc,59.7253677697189
Bovill,10mibuffer,1987,firepeak_erc,52.485443965145386
Bovill,10mibuffer,1988,firepeak_erc,64.8337330396286
Bovill,10mibuffer,1989,firepeak_erc,56.917294060353825
Bovill,10mibuffer,1990,firepeak_erc,57.917998204429736
Bovill,10mibuffer,1991,firepeak_erc,53.5445018960591
Bovill,10mibuffer,1992,firepeak_erc,54.15939953330783
Bovill,10mibuffer,1993,firepeak_erc,38.093646891892185
Bovill,10mibuffer,1994,firepeak_erc,64.64795476040857
Bovill,10mibuffer,1995,firepeak_erc,45.0717748129831
Bovill,10mibuffer,1996,firepeak_erc,56.096844846130566
Bovill,10mibuffer,1997,firepeak_erc,45.77993656572873
Bovill,10mibuffer,1998,firepeak_erc,61.38140747852009
Bovill,10mibuffer,1999,firepeak_erc,57.738104902953026
Bovill,10mibuffer,2000,firepeak_erc,63.98611331494891
Bovill,10mibuffer,2001,firepeak_erc,56.39836658739224
Bovill,10mibuffer,2002,firepeak_erc,55.32945430133717
Bovill,10mibuffer,2003,firepeak_erc,74.05054717334382
Bovill,10mibuffer,2004,firepeak_erc,59.62824427328699
Bovill,10mibuffer,2005,firepeak_erc,69.3484804228626
Bovill,10mibuffer,2006,firepeak_erc,68.36211572318858
Bovill,10mibuffer,2007,firepeak_erc,72.5005584903314
Bovill,10mibuffer,2008,firepeak_erc,62.4144390993206
Bovill,10mibuffer,2009,firepeak_erc,61.998610073739805
Bovill,10mibuffer,2010,firepeak_erc,65.5919376570811
Bovill,10mibuffer,2011,firepeak_erc,73.15338887855292
Bovill,10mibuffer,2012,firepeak_erc,69.80869829973965
Bovill,10mibuffer,2013,firepeak_erc,76.61777967136814
Bovill,10mibuffer,2014,firepeak_erc,70.54668600498658
Bovill,10mibuffer,2015,firepeak_erc,80.70733416410224
Bovill,10mibuffer,2016,firepeak_erc,55.9122647987914
Bovill,10mibuffer,2017,firepeak_erc,70.85828869660762
Bovill,10mibuffer,2018,firepeak_erc,64.97027880785609
Bovill,10mibuffer,2019,firepeak_erc,66.84971844526854
Bovill,10mibuffer,2020,firepeak_erc,68.22271665979949
Bovill,10mibuffer,2021,firepeak_erc,75.20087900013738
Bovill,10mibuffer,2022,firepeak_erc,57.09391567092432
Bovill,10mibuffer,2023,firepeak_erc,78.17461887103424
Bovill,10mibuffer,2024,firepeak_erc,66.31770361214123
Bovill,10mibuffer,2025,firepeak_erc,69.67292954264526
Bovill,10mibuffer,1980,fireseasonlength_bi,199
Bovill,10mibuffer,1981,fireseasonlength_bi,152
Bovill,10mibuffer,1982,fireseasonlength_bi,189
Bovill,10mibuffer,1983,fireseasonlength_bi,144
Bovill,10mibuffer,1984,fireseasonlength_bi,304
Bovill,10mibuffer,1985,fireseasonlength_bi,195
Bovill,10mibuffer,1986,fireseasonlength_bi,187
Bovill,10mibuffer,1987,fireseasonlength_bi,273
Bovill,10mibuffer,1988,fireseasonlength_bi,341
Bovill,10mibuffer,1989,fireseasonlength_bi,106
Bovill,10mibuffer,1990,fireseasonlength_bi,13
Bovill,10mibuffer,1991,fireseasonlength_bi,NA
Bovill,10mibuffer,1992,fireseasonlength_bi,250
Bovill,10mibuffer,1993,fireseasonlength_bi,13
Bovill,10mibuffer,1994,fireseasonlength_bi,143
Bovill,10mibuffer,1995,fireseasonlength_bi,231
Bovill,10mibuffer,1996,fireseasonlength_bi,1
Bovill,10mibuffer,1997,fireseasonlength_bi,NA
Bovill,10mibuffer,1998,fireseasonlength_bi,NA
Bovill,10mibuffer,1999,fireseasonlength_bi,169
Bovill,10mibuffer,2000,fireseasonlength_bi,319
Bovill,10mibuffer,2001,fireseasonlength_bi,124
Bovill,10mibuffer,2002,fireseasonlength_bi,1
Bovill,10mibuffer,2003,fireseasonlength_bi,318
Bovill,10mibuffer,2004,fireseasonlength_bi,213
Bovill,10mibuffer,2005,fireseasonlength_bi,217
