"date","prcp","coord","day","month","year"
1989-08-12,0,"Deary",12,8,1989
1989-08-13,2.21875,"Deary",13,8,1989
1989-08-14,0,"Deary",14,8,1989
1989-08-15,0,"Deary",15,8,1989
1989-08-16,0,"Deary",16,8,1989
1989-08-17,0,"Deary",17,8,1989
1989-08-18,0,"Deary",18,8,1989
1989-08-19,0,"Deary",19,8,1989
1989-08-20,0,"Deary",20,8,1989
1989-08-21,1.7421875,"Deary",21,8,1989
1989-08-22,9.4375,"Deary",22,8,1989
1989-08-23,21.828125,"Deary",23,8,1989
1989-08-24,24.703125,"Deary",24,8,1989
1989-08-25,16.2734375,"Deary",25,8,1989
1989-08-26,1.8984375,"Deary",26,8,1989
1989-08-27,2.390625,"Deary",27,8,1989
1989-08-28,0,"Deary",28,8,1989
1989-08-29,0,"Deary",29,8,1989
1989-08-30,0,"Deary",30,8,1989
1989-08-31,0,"Deary",31,8,1989
1989-09-01,0,"Deary",1,9,1989
1989-09-02,5.71875,"Deary",2,9,1989
1989-09-03,0,"Deary",3,9,1989
1989-09-04,0,"Deary",4,9,1989
1989-09-05,0,"Deary",5,9,1989
1989-09-06,0,"Deary",6,9,1989
1989-09-07,0,"Deary",7,9,1989
1989-09-08,0,"Deary",8,9,1989
1989-09-09,0,"Deary",9,9,1989
1989-09-10,0,"Deary",10,9,1989
1989-09-11,0,"Deary",11,9,1989
1989-09-12,0,"Deary",12,9,1989
1989-09-13,0,"Deary",13,9,1989
1989-09-14,0,"Deary",14,9,1989
1989-09-15,0,"Deary",15,9,1989
1989-09-16,0,"Deary",16,9,1989
1989-09-17,3.2109375,"Deary",17,9,1989
1989-09-18,15.1171875,"Deary",18,9,1989
1989-09-19,6.0234375,"Deary",19,9,1989
1989-09-20,0,"Deary",20,9,1989
1989-09-21,0,"Deary",21,9,1989
1989-09-22,0,"Deary",22,9,1989
1989-09-23,0,"Deary",23,9,1989
1989-09-24,0,"Deary",24,9,1989
1989-09-25,0,"Deary",25,9,1989
1989-09-26,0,"Deary",26,9,1989
1989-09-27,0,"Deary",27,9,1989
1989-09-28,0,"Deary",28,9,1989
1989-09-29,0,"Deary",29,9,1989
1989-09-30,0,"Deary",30,9,1989
1989-10-01,0,"Deary",1,10,1989
1989-10-02,0,"Deary",2,10,1989
1989-10-03,0,"Deary",3,10,1989
1989-10-04,0,"Deary",4,10,1989
1989-10-05,0,"Deary",5,10,1989
1989-10-06,0,"Deary",6,10,1989
1989-10-07,0,"Deary",7,10,1989
1989-10-08,0,"Deary",8,10,1989
1989-10-09,0,"Deary",9,10,1989
1989-10-10,0,"Deary",10,10,1989
1989-10-11,0,"Deary",11,10,1989
1989-10-12,0,"Deary",12,10,1989
1989-10-13,0,"Deary",13,10,1989
1989-10-14,0,"Deary",14,10,1989
1989-10-15,0,"Deary",15,10,1989
1989-10-16,0,"Deary",16,10,1989
1989-10-17,0,"Deary",17,10,1989
1989-10-18,0,"Deary",18,10,1989
1989-10-19,0,"Deary",19,10,1989
1989-10-20,1.21875,"Deary",20,10,1989
1989-10-21,6.2890625,"Deary",21,10,1989
1989-10-22,21.359375,"Deary",22,10,1989
1989-10-23,1.4296875,"Deary",23,10,1989
1989-10-24,11.3984375,"Deary",24,10,1989
1989-10-25,0,"Deary",25,10,1989
1989-10-26,0,"Deary",26,10,1989
1989-10-27,6.9375,"Deary",27,10,1989
1989-10-28,2.203125,"Deary",28,10,1989
1989-10-29,0,"Deary",29,10,1989
1989-10-30,0,"Deary",30,10,1989
1989-10-31,0,"Deary",31,10,1989
1989-11-01,0,"Deary",1,11,1989
1989-11-02,0,"Deary",2,11,1989
1989-11-03,1.6796875,"Deary",3,11,1989
1989-11-04,14.7109375,"Deary",4,11,1989
1989-11-05,2.609375,"Deary",5,11,1989
1989-11-06,5.3203125,"Deary",6,11,1989
1989-11-07,19.09375,"Deary",7,11,1989
1989-11-08,0,"Deary",8,11,1989
1989-11-09,3.2265625,"Deary",9,11,1989
1989-11-10,0,"Deary",10,11,1989
1989-11-11,0,"Deary",11,11,1989
1989-11-12,2.078125,"Deary",12,11,1989
1989-11-13,7.71875,"Deary",13,11,1989
1989-11-14,9.40625,"Deary",14,11,1989
1989-11-15,0,"Deary",15,11,1989
1989-11-16,0,"Deary",16,11,1989
1989-11-17,2.59375,"Deary",17,11,1989
1989-11-18,0.8984375,"Deary",18,11,1989
1989-11-19,0,"Deary",19,11,1989
1989-11-20,0.703125,"Deary",20,11,1989
1989-11-21,0,"Deary",21,11,1989
1989-11-22,0,"Deary",22,11,1989
1989-11-23,0,"Deary",23,11,1989
1989-11-24,8.96875,"Deary",24,11,1989
1989-11-25,6.78125,"Deary",25,11,1989
1989-11-26,7.3671875,"Deary",26,11,1989
1989-11-27,9.5625,"Deary",27,11,1989
1989-11-28,0,"Deary",28,11,1989
1989-11-29,0,"Deary",29,11,1989
1989-11-30,0,"Deary",30,11,1989
1989-12-01,0,"Deary",1,12,1989
1989-12-02,0,"Deary",2,12,1989
1989-12-03,0,"Deary",3,12,1989
1989-12-04,10.0234375,"Deary",4,12,1989
1989-12-05,37.7109375,"Deary",5,12,1989
1989-12-06,2.71875,"Deary",6,12,1989
1989-12-07,2.96875,"Deary",7,12,1989
1989-12-08,3.828125,"Deary",8,12,1989
1989-12-09,11.25,"Deary",9,12,1989
1989-12-10,3.15625,"Deary",10,12,1989
1989-12-11,0,"Deary",11,12,1989
1989-12-12,0,"Deary",12,12,1989
1989-12-13,0,"Deary",13,12,1989
1989-12-14,0,"Deary",14,12,1989
1989-12-15,0,"Deary",15,12,1989
1989-12-16,0,"Deary",16,12,1989
1989-12-17,0,"Deary",17,12,1989
1989-12-18,0,"Deary",18,12,1989
1989-12-19,1.171875,"Deary",19,12,1989
1989-12-20,0,"Deary",20,12,1989
1989-12-21,0,"Deary",21,12,1989
1989-12-22,0,"Deary",22,12,1989
1989-12-23,0,"Deary",23,12,1989
1989-12-24,1.5078125,"Deary",24,12,1989
1989-12-25,0,"Deary",25,12,1989
1989-12-26,0,"Deary",26,12,1989
1989-12-27,0,"Deary",27,12,1989
1989-12-28,0.5625,"Deary",28,12,1989
1989-12-29,0,"Deary",29,12,1989
1989-12-30,0,"Deary",30,12,1989
1989-12-31,0,"Deary",31,12,1989
1990-01-01,2.4375,"Deary",1,1,1990
1990-01-02,6.828125,"Deary",2,1,1990
1990-01-03,1.7734375,"Deary",3,1,1990
1990-01-04,4.640625,"Deary",4,1,1990
1990-01-05,10.8984375,"Deary",5,1,1990
1990-01-06,11.59375,"Deary",6,1,1990
1990-01-07,24.5625,"Deary",7,1,1990
1990-01-08,23.609375,"Deary",8,1,1990
1990-01-09,11.0390625,"Deary",9,1,1990
1990-01-10,6.8671875,"Deary",10,1,1990
1990-01-11,0,"Deary",11,1,1990
1990-01-12,0,"Deary",12,1,1990
1990-01-13,0.5625,"Deary",13,1,1990
1990-01-14,6.03125,"Deary",14,1,1990
1990-01-15,2.1796875,"Deary",15,1,1990
1990-01-16,0,"Deary",16,1,1990
1990-01-17,0,"Deary",17,1,1990
1990-01-18,0,"Deary",18,1,1990
1990-01-19,0,"Deary",19,1,1990
1990-01-20,0,"Deary",20,1,1990
1990-01-21,0,"Deary",21,1,1990
1990-01-22,1.28125,"Deary",22,1,1990
1990-01-23,13.09375,"Deary",23,1,1990
1990-01-24,1.59375,"Deary",24,1,1990
1990-01-25,0,"Deary",25,1,1990
1990-01-26,5.75,"Deary",26,1,1990
1990-01-27,1.15625,"Deary",27,1,1990
1990-01-28,9.6171875,"Deary",28,1,1990
1990-01-29,18.4609375,"Deary",29,1,1990
1990-01-30,11.7421875,"Deary",30,1,1990
1990-01-31,5.5625,"Deary",31,1,1990
1990-02-01,5.1171875,"Deary",1,2,1990
1990-02-02,4.28125,"Deary",2,2,1990
1990-02-03,3.1328125,"Deary",3,2,1990
1990-02-04,3.4609375,"Deary",4,2,1990
1990-02-05,1.3515625,"Deary",5,2,1990
1990-02-06,5.84375,"Deary",6,2,1990
1990-02-07,3.328125,"Deary",7,2,1990
1990-02-08,10.703125,"Deary",8,2,1990
1990-02-09,7.4921875,"Deary",9,2,1990
1990-02-10,20.703125,"Deary",10,2,1990
1990-02-11,9,"Deary",11,2,1990
1990-02-12,0,"Deary",12,2,1990
1990-02-13,2.3515625,"Deary",13,2,1990
1990-02-14,1.4609375,"Deary",14,2,1990
1990-02-15,1.671875,"Deary",15,2,1990
1990-02-16,7.0625,"Deary",16,2,1990
1990-02-17,1.25,"Deary",17,2,1990
1990-02-18,0,"Deary",18,2,1990
1990-02-19,0,"Deary",19,2,1990
1990-02-20,0,"Deary",20,2,1990
1990-02-21,8.9375,"Deary",21,2,1990
1990-02-22,0,"Deary",22,2,1990
1990-02-23,0,"Deary",23,2,1990
1990-02-24,0,"Deary",24,2,1990
1990-02-25,0,"Deary",25,2,1990
1990-02-26,0,"Deary",26,2,1990
1990-02-27,0,"Deary",27,2,1990
1990-02-28,0,"Deary",28,2,1990
1990-03-01,0,"Deary",1,3,1990
1990-03-02,0,"Deary",2,3,1990
1990-03-03,0,"Deary",3,3,1990
1990-03-04,0,"Deary",4,3,1990
1990-03-05,0,"Deary",5,3,1990
1990-03-06,0,"Deary",6,3,1990
1990-03-07,0,"Deary",7,3,1990
1990-03-08,8.1328125,"Deary",8,3,1990
1990-03-09,7.03125,"Deary",9,3,1990
1990-03-10,4.7109375,"Deary",10,3,1990
1990-03-11,18.2265625,"Deary",11,3,1990
1990-03-12,0,"Deary",12,3,1990
1990-03-13,1.390625,"Deary",13,3,1990
1990-03-14,1.5390625,"Deary",14,3,1990
1990-03-15,5,"Deary",15,3,1990
1990-03-16,0,"Deary",16,3,1990
1990-03-17,0,"Deary",17,3,1990
1990-03-18,0,"Deary",18,3,1990
1990-03-19,0,"Deary",19,3,1990
1990-03-20,1.5390625,"Deary",20,3,1990
1990-03-21,0,"Deary",21,3,1990
1990-03-22,0,"Deary",22,3,1990
1990-03-23,1.421875,"Deary",23,3,1990
1990-03-24,0,"Deary",24,3,1990
1990-03-25,0,"Deary",25,3,1990
1990-03-26,0,"Deary",26,3,1990
1990-03-27,0,"Deary",27,3,1990
1990-03-28,0,"Deary",28,3,1990
1990-03-29,0,"Deary",29,3,1990
1990-03-30,0,"Deary",30,3,1990
1990-03-31,0,"Deary",31,3,1990
1990-04-01,0,"Deary",1,4,1990
1990-04-02,0,"Deary",2,4,1990
1990-04-03,0,"Deary",3,4,1990
1990-04-04,0,"Deary",4,4,1990
1990-04-05,0,"Deary",5,4,1990
1990-04-06,0,"Deary",6,4,1990
1990-04-07,0,"Deary",7,4,1990
1990-04-08,0,"Deary",8,4,1990
1990-04-09,0,"Deary",9,4,1990
1990-04-10,0,"Deary",10,4,1990
1990-04-11,0,"Deary",11,4,1990
1990-04-12,5.5078125,"Deary",12,4,1990
1990-04-13,0,"Deary",13,4,1990
1990-04-14,6.4921875,"Deary",14,4,1990
1990-04-15,3.6328125,"Deary",15,4,1990
1990-04-16,0,"Deary",16,4,1990
1990-04-17,0,"Deary",17,4,1990
1990-04-18,0,"Deary",18,4,1990
1990-04-19,0,"Deary",19,4,1990
1990-04-20,0,"Deary",20,4,1990
1990-04-21,1.296875,"Deary",21,4,1990
1990-04-22,0,"Deary",22,4,1990
1990-04-23,6.671875,"Deary",23,4,1990
1990-04-24,7.5078125,"Deary",24,4,1990
1990-04-25,2.9296875,"Deary",25,4,1990
1990-04-26,18.6171875,"Deary",26,4,1990
1990-04-27,6.34375,"Deary",27,4,1990
1990-04-28,28.3515625,"Deary",28,4,1990
1990-04-29,10.0625,"Deary",29,4,1990
1990-04-30,0,"Deary",30,4,1990
1990-05-01,0,"Deary",1,5,1990
1990-05-02,3.1171875,"Deary",2,5,1990
1990-05-03,0,"Deary",3,5,1990
1990-05-04,0,"Deary",4,5,1990
1990-05-05,0,"Deary",5,5,1990
1990-05-06,0,"Deary",6,5,1990
1990-05-07,0,"Deary",7,5,1990
1990-05-08,0,"Deary",8,5,1990
1990-05-09,0,"Deary",9,5,1990
1990-05-10,0,"Deary",10,5,1990
1990-05-11,0,"Deary",11,5,1990
1990-05-12,2.59375,"Deary",12,5,1990
1990-05-13,1.84375,"Deary",13,5,1990
1990-05-14,3.7578125,"Deary",14,5,1990
1990-05-15,3.4375,"Deary",15,5,1990
1990-05-16,2.3671875,"Deary",16,5,1990
1990-05-17,0,"Deary",17,5,1990
1990-05-18,0,"Deary",18,5,1990
1990-05-19,1.796875,"Deary",19,5,1990
1990-05-20,3.1171875,"Deary",20,5,1990
1990-05-21,14.546875,"Deary",21,5,1990
1990-05-22,2.2421875,"Deary",22,5,1990
1990-05-23,10.890625,"Deary",23,5,1990
1990-05-24,19.2890625,"Deary",24,5,1990
1990-05-25,10.7890625,"Deary",25,5,1990
1990-05-26,0,"Deary",26,5,1990
1990-05-27,0,"Deary",27,5,1990
1990-05-28,4.109375,"Deary",28,5,1990
1990-05-29,20.8125,"Deary",29,5,1990
1990-05-30,20.3984375,"Deary",30,5,1990
1990-05-31,4.203125,"Deary",31,5,1990
1990-06-01,10.4765625,"Deary",1,6,1990
1990-06-02,24.3828125,"Deary",2,6,1990
1990-06-03,3.34375,"Deary",3,6,1990
1990-06-04,6.9921875,"Deary",4,6,1990
1990-06-05,0,"Deary",5,6,1990
1990-06-06,0,"Deary",6,6,1990
1990-06-07,8.359375,"Deary",7,6,1990
1990-06-08,0,"Deary",8,6,1990
1990-06-09,2.078125,"Deary",9,6,1990
1990-06-10,0,"Deary",10,6,1990
1990-06-11,3.359375,"Deary",11,6,1990
1990-06-12,5.9375,"Deary",12,6,1990
1990-06-13,5.6328125,"Deary",13,6,1990
1990-06-14,0,"Deary",14,6,1990
1990-06-15,0,"Deary",15,6,1990
1990-06-16,0,"Deary",16,6,1990
1990-06-17,0,"Deary",17,6,1990
1990-06-18,0,"Deary",18,6,1990
1990-06-19,0,"Deary",19,6,1990
1990-06-20,0,"Deary",20,6,1990
1990-06-21,0,"Deary",21,6,1990
1990-06-22,0,"Deary",22,6,1990
1990-06-23,0,"Deary",23,6,1990
1990-06-24,0,"Deary",24,6,1990
1990-06-25,0,"Deary",25,6,1990
1990-06-26,0,"Deary",26,6,1990
1990-06-27,0,"Deary",27,6,1990
1990-06-28,0,"Deary",28,6,1990
1990-06-29,0,"Deary",29,6,1990
1990-06-30,0,"Deary",30,6,1990
1990-07-01,0,"Deary",1,7,1990
1990-07-02,0,"Deary",2,7,1990
1990-07-03,1.3515625,"Deary",3,7,1990
1990-07-04,0,"Deary",4,7,1990
1990-07-05,0,"Deary",5,7,1990
1990-07-06,0,"Deary",6,7,1990
1990-07-07,0,"Deary",7,7,1990
1990-07-08,0,"Deary",8,7,1990
1990-07-09,0,"Deary",9,7,1990
1990-07-10,0,"Deary",10,7,1990
1990-07-11,0,"Deary",11,7,1990
1990-07-12,0,"Deary",12,7,1990
1990-07-13,0,"Deary",13,7,1990
1990-07-14,0,"Deary",14,7,1990
1990-07-15,0,"Deary",15,7,1990
1990-07-16,0,"Deary",16,7,1990
1990-07-17,0,"Deary",17,7,1990
1990-07-18,0,"Deary",18,7,1990
1990-07-19,0,"Deary",19,7,1990
1990-07-20,0,"Deary",20,7,1990
1990-07-21,0,"Deary",21,7,1990
1990-07-22,0,"Deary",22,7,1990
1990-07-23,0,"Deary",23,7,1990
1990-07-24,0,"Deary",24,7,1990
1990-07-25,11.28125,"Deary",25,7,1990
1990-07-26,5.609375,"Deary",26,7,1990
1990-07-27,5.7578125,"Deary",27,7,1990
1990-07-28,0,"Deary",28,7,1990
1990-07-29,0,"Deary",29,7,1990
1990-07-30,0,"Deary",30,7,1990
1990-07-31,1.28125,"Deary",31,7,1990
1990-08-01,0,"Deary",1,8,1990
1990-08-02,0,"Deary",2,8,1990
1990-08-03,0,"Deary",3,8,1990
1990-08-04,0,"Deary",4,8,1990
1990-08-05,0,"Deary",5,8,1990
1990-08-06,0,"Deary",6,8,1990
1990-08-07,0,"Deary",7,8,1990
1990-08-08,0,"Deary",8,8,1990
1990-08-09,0,"Deary",9,8,1990
1990-08-10,0,"Deary",10,8,1990
1990-08-11,0,"Deary",11,8,1990
1990-08-12,0,"Deary",12,8,1990
1990-08-13,0,"Deary",13,8,1990
1990-08-14,0,"Deary",14,8,1990
1990-08-15,0,"Deary",15,8,1990
1990-08-16,0,"Deary",16,8,1990
1990-08-17,0,"Deary",17,8,1990
1990-08-18,1.2421875,"Deary",18,8,1990
1990-08-19,0,"Deary",19,8,1990
1990-08-20,2.7421875,"Deary",20,8,1990
1990-08-21,7.6171875,"Deary",21,8,1990
1990-08-22,13.84375,"Deary",22,8,1990
1990-08-23,4.4296875,"Deary",23,8,1990
1990-08-24,0,"Deary",24,8,1990
1990-08-25,1.84375,"Deary",25,8,1990
1990-08-26,2.0234375,"Deary",26,8,1990
1990-08-27,1.2109375,"Deary",27,8,1990
1990-08-28,0,"Deary",28,8,1990
1990-08-29,0,"Deary",29,8,1990
1990-08-30,0,"Deary",30,8,1990
1990-08-31,0,"Deary",31,8,1990
1990-09-01,0,"Deary",1,9,1990
1990-09-02,0,"Deary",2,9,1990
1990-09-03,0,"Deary",3,9,1990
1990-09-04,0,"Deary",4,9,1990
1990-09-05,0,"Deary",5,9,1990
1990-09-06,0,"Deary",6,9,1990
1990-09-07,0,"Deary",7,9,1990
1990-09-08,0,"Deary",8,9,1990
1990-09-09,0,"Deary",9,9,1990
1990-09-10,0,"Deary",10,9,1990
1990-09-11,0,"Deary",11,9,1990
1990-09-12,0,"Deary",12,9,1990
1990-09-13,0,"Deary",13,9,1990
1990-09-14,0,"Deary",14,9,1990
1990-09-15,0,"Deary",15,9,1990
1990-09-16,0,"Deary",16,9,1990
1990-09-17,0,"Deary",17,9,1990
1990-09-18,0,"Deary",18,9,1990
1990-09-19,0,"Deary",19,9,1990
1990-09-20,0,"Deary",20,9,1990
1990-09-21,0,"Deary",21,9,1990
1990-09-22,0,"Deary",22,9,1990
1990-09-23,0,"Deary",23,9,1990
1990-09-24,0,"Deary",24,9,1990
1990-09-25,0,"Deary",25,9,1990
1990-09-26,0,"Deary",26,9,1990
1990-09-27,0,"Deary",27,9,1990
1990-09-28,0,"Deary",28,9,1990
1990-09-29,0,"Deary",29,9,1990
1990-09-30,0,"Deary",30,9,1990
1990-10-01,0,"Deary",1,10,1990
1990-10-02,5.5078125,"Deary",2,10,1990
1990-10-03,3.296875,"Deary",3,10,1990
1990-10-04,10.59375,"Deary",4,10,1990
1990-10-05,2.9609375,"Deary",5,10,1990
1990-10-06,2.75,"Deary",6,10,1990
1990-10-07,0,"Deary",7,10,1990
1990-10-08,0,"Deary",8,10,1990
1990-10-09,0,"Deary",9,10,1990
1990-10-10,2.1875,"Deary",10,10,1990
1990-10-11,0,"Deary",11,10,1990
1990-10-12,1.609375,"Deary",12,10,1990
1990-10-13,5.0078125,"Deary",13,10,1990
1990-10-14,3.046875,"Deary",14,10,1990
1990-10-15,11.59375,"Deary",15,10,1990
1990-10-16,16.640625,"Deary",16,10,1990
1990-10-17,1.15625,"Deary",17,10,1990
1990-10-18,0,"Deary",18,10,1990
1990-10-19,15.9296875,"Deary",19,10,1990
1990-10-20,2.609375,"Deary",20,10,1990
1990-10-21,2.3671875,"Deary",21,10,1990
1990-10-22,33.7109375,"Deary",22,10,1990
1990-10-23,0,"Deary",23,10,1990
1990-10-24,0,"Deary",24,10,1990
1990-10-25,0,"Deary",25,10,1990
1990-10-26,0.8203125,"Deary",26,10,1990
1990-10-27,0,"Deary",27,10,1990
1990-10-28,0,"Deary",28,10,1990
1990-10-29,0,"Deary",29,10,1990
1990-10-30,1.75,"Deary",30,10,1990
1990-10-31,16.0703125,"Deary",31,10,1990
1990-11-01,17.046875,"Deary",1,11,1990
1990-11-02,1.2734375,"Deary",2,11,1990
1990-11-03,0.953125,"Deary",3,11,1990
1990-11-04,5.03125,"Deary",4,11,1990
1990-11-05,13.171875,"Deary",5,11,1990
1990-11-06,0,"Deary",6,11,1990
1990-11-07,0,"Deary",7,11,1990
1990-11-08,8.5,"Deary",8,11,1990
1990-11-09,4.421875,"Deary",9,11,1990
1990-11-10,6.1484375,"Deary",10,11,1990
1990-11-11,0,"Deary",11,11,1990
1990-11-12,0,"Deary",12,11,1990
1990-11-13,0,"Deary",13,11,1990
1990-11-14,10.90625,"Deary",14,11,1990
1990-11-15,2.4765625,"Deary",15,11,1990
1990-11-16,0,"Deary",16,11,1990
1990-11-17,0,"Deary",17,11,1990
1990-11-18,2.3515625,"Deary",18,11,1990
1990-11-19,0,"Deary",19,11,1990
1990-11-20,6.046875,"Deary",20,11,1990
1990-11-21,9.75,"Deary",21,11,1990
1990-11-22,12.6796875,"Deary",22,11,1990
1990-11-23,2.46875,"Deary",23,11,1990
1990-11-24,0,"Deary",24,11,1990
1990-11-25,25.5390625,"Deary",25,11,1990
1990-11-26,21.9609375,"Deary",26,11,1990
1990-11-27,5.3125,"Deary",27,11,1990
1990-11-28,4.9765625,"Deary",28,11,1990
1990-11-29,0,"Deary",29,11,1990
1990-11-30,3.609375,"Deary",30,11,1990
1990-12-01,2.4375,"Deary",1,12,1990
1990-12-02,8.4765625,"Deary",2,12,1990
1990-12-03,2.640625,"Deary",3,12,1990
1990-12-04,0,"Deary",4,12,1990
1990-12-05,0,"Deary",5,12,1990
1990-12-06,0,"Deary",6,12,1990
1990-12-07,0,"Deary",7,12,1990
1990-12-08,0,"Deary",8,12,1990
1990-12-09,0,"Deary",9,12,1990
1990-12-10,7.546875,"Deary",10,12,1990
1990-12-11,22.453125,"Deary",11,12,1990
1990-12-12,1.71875,"Deary",12,12,1990
1990-12-13,2.796875,"Deary",13,12,1990
1990-12-14,2.2578125,"Deary",14,12,1990
1990-12-15,0,"Deary",15,12,1990
1990-12-16,0,"Deary",16,12,1990
1990-12-17,1.6875,"Deary",17,12,1990
1990-12-18,12.4296875,"Deary",18,12,1990
1990-12-19,4.421875,"Deary",19,12,1990
1990-12-20,0,"Deary",20,12,1990
1990-12-21,0,"Deary",21,12,1990
1990-12-22,0,"Deary",22,12,1990
1990-12-23,0,"Deary",23,12,1990
1990-12-24,0,"Deary",24,12,1990
1990-12-25,0,"Deary",25,12,1990
1990-12-26,4.8671875,"Deary",26,12,1990
1990-12-27,5.53125,"Deary",27,12,1990
1990-12-28,13.5,"Deary",28,12,1990
1990-12-29,0,"Deary",29,12,1990
1990-12-30,0,"Deary",30,12,1990
1990-12-31,3.4765625,"Deary",31,12,1990
1991-01-01,1.078125,"Deary",1,1,1991
1991-01-02,0,"Deary",2,1,1991
1991-01-03,0,"Deary",3,1,1991
1991-01-04,0,"Deary",4,1,1991
1991-01-05,0,"Deary",5,1,1991
1991-01-06,0,"Deary",6,1,1991
1991-01-07,5.21875,"Deary",7,1,1991
1991-01-08,14.71875,"Deary",8,1,1991
1991-01-09,6.0078125,"Deary",9,1,1991
1991-01-10,7.6484375,"Deary",10,1,1991
1991-01-11,9.25,"Deary",11,1,1991
1991-01-12,10.5625,"Deary",12,1,1991
1991-01-13,5.25,"Deary",13,1,1991
1991-01-14,4.171875,"Deary",14,1,1991
1991-01-15,13.6875,"Deary",15,1,1991
1991-01-16,4.7109375,"Deary",16,1,1991
1991-01-17,1.84375,"Deary",17,1,1991
1991-01-18,0,"Deary",18,1,1991
1991-01-19,0,"Deary",19,1,1991
1991-01-20,0,"Deary",20,1,1991
1991-01-21,0,"Deary",21,1,1991
1991-01-22,0,"Deary",22,1,1991
1991-01-23,0,"Deary",23,1,1991
1991-01-24,0,"Deary",24,1,1991
1991-01-25,0,"Deary",25,1,1991
1991-01-26,0,"Deary",26,1,1991
1991-01-27,0,"Deary",27,1,1991
1991-01-28,0,"Deary",28,1,1991
1991-01-29,0,"Deary",29,1,1991
1991-01-30,0,"Deary",30,1,1991
1991-01-31,0,"Deary",31,1,1991
1991-02-01,0,"Deary",1,2,1991
1991-02-02,0,"Deary",2,2,1991
1991-02-03,5.5,"Deary",3,2,1991
1991-02-04,2.6875,"Deary",4,2,1991
1991-02-05,3.3671875,"Deary",5,2,1991
1991-02-06,2.3125,"Deary",6,2,1991
1991-02-07,0,"Deary",7,2,1991
1991-02-08,0,"Deary",8,2,1991
1991-02-09,0,"Deary",9,2,1991
1991-02-10,0,"Deary",10,2,1991
1991-02-11,0,"Deary",11,2,1991
1991-02-12,0.6875,"Deary",12,2,1991
1991-02-13,3.0078125,"Deary",13,2,1991
1991-02-14,2.7265625,"Deary",14,2,1991
1991-02-15,1.953125,"Deary",15,2,1991
1991-02-16,2.6875,"Deary",16,2,1991
1991-02-17,2.109375,"Deary",17,2,1991
1991-02-18,2.6328125,"Deary",18,2,1991
1991-02-19,5.953125,"Deary",19,2,1991
1991-02-20,16.0625,"Deary",20,2,1991
1991-02-21,3.0625,"Deary",21,2,1991
1991-02-22,0,"Deary",22,2,1991
1991-02-23,0,"Deary",23,2,1991
1991-02-24,0,"Deary",24,2,1991
1991-02-25,0,"Deary",25,2,1991
1991-02-26,0,"Deary",26,2,1991
1991-02-27,0,"Deary",27,2,1991
1991-02-28,0,"Deary",28,2,1991
1991-03-01,0,"Deary",1,3,1991
1991-03-02,12.34375,"Deary",2,3,1991
1991-03-03,14.7265625,"Deary",3,3,1991
1991-03-04,14.5234375,"Deary",4,3,1991
1991-03-05,11.0078125,"Deary",5,3,1991
1991-03-06,5.7265625,"Deary",6,3,1991
1991-03-07,1.7890625,"Deary",7,3,1991
1991-03-08,3.0390625,"Deary",8,3,1991
1991-03-09,0,"Deary",9,3,1991
1991-03-10,0.4375,"Deary",10,3,1991
1991-03-11,2.046875,"Deary",11,3,1991
1991-03-12,2.3515625,"Deary",12,3,1991
1991-03-13,9.6484375,"Deary",13,3,1991
1991-03-14,1.21875,"Deary",14,3,1991
1991-03-15,0,"Deary",15,3,1991
1991-03-16,0,"Deary",16,3,1991
1991-03-17,0,"Deary",17,3,1991
1991-03-18,0,"Deary",18,3,1991
1991-03-19,0,"Deary",19,3,1991
1991-03-20,0.7421875,"Deary",20,3,1991
1991-03-21,1.4609375,"Deary",21,3,1991
1991-03-22,0,"Deary",22,3,1991
1991-03-23,0,"Deary",23,3,1991
1991-03-24,0,"Deary",24,3,1991
1991-03-25,6.140625,"Deary",25,3,1991
1991-03-26,4.7109375,"Deary",26,3,1991
1991-03-27,0,"Deary",27,3,1991
1991-03-28,0,"Deary",28,3,1991
1991-03-29,0,"Deary",29,3,1991
1991-03-30,0,"Deary",30,3,1991
1991-03-31,0,"Deary",31,3,1991
1991-04-01,0,"Deary",1,4,1991
1991-04-02,0,"Deary",2,4,1991
1991-04-03,2.0703125,"Deary",3,4,1991
1991-04-04,2.8984375,"Deary",4,4,1991
1991-04-05,8.2265625,"Deary",5,4,1991
1991-04-06,9.671875,"Deary",6,4,1991
1991-04-07,3.1171875,"Deary",7,4,1991
1991-04-08,4.2578125,"Deary",8,4,1991
1991-04-09,3.3984375,"Deary",9,4,1991
1991-04-10,8.7265625,"Deary",10,4,1991
1991-04-11,1.9921875,"Deary",11,4,1991
1991-04-12,0,"Deary",12,4,1991
1991-04-13,0,"Deary",13,4,1991
1991-04-14,0,"Deary",14,4,1991
1991-04-15,0,"Deary",15,4,1991
1991-04-16,0,"Deary",16,4,1991
1991-04-17,0,"Deary",17,4,1991
1991-04-18,0,"Deary",18,4,1991
1991-04-19,0,"Deary",19,4,1991
1991-04-20,0,"Deary",20,4,1991
1991-04-21,0,"Deary",21,4,1991
1991-04-22,0,"Deary",22,4,1991
1991-04-23,0,"Deary",23,4,1991
1991-04-24,6.578125,"Deary",24,4,1991
1991-04-25,8.3515625,"Deary",25,4,1991
1991-04-26,1.390625,"Deary",26,4,1991
1991-04-27,2.15625,"Deary",27,4,1991
1991-04-28,0,"Deary",28,4,1991
